,mPA,mIoU,train_loss,val_loss
0,0.5,0.4582354227701823,0.44566749445059234,0.24850266571674082
1,0.6062519123984708,0.5757170133292675,0.17771236003480023,0.12945341339541805
2,0.8458749643630452,0.8040080948008431,0.10400634052024947,0.07214644344316588
3,0.837822810643249,0.8056123273240196,0.0673088162438944,0.062308574095368385
4,0.8787483092811372,0.8332255772418447,0.06095735382081734,0.056055746196458735
5,0.8696246643861135,0.8294942039582465,0.05845905423241978,0.054994272352713675
6,0.9037445940905147,0.8455313353074921,0.05694304387887112,0.055262737105497055
